NumH,Regg,sx,NacCria,Padre,RegPad,Madre,RegMad,CONS,DEP_PN,EX_PN,DEP_MAT_PN,EX_MAT_PN,DEP_PD,EX_P205,DEP_LECHE,EX_LECHE,DEP_MAT_TOTAL,DEP_P365,EX_P365,DEP_CE365,EX_CE365,DEP_P550,EX_P550,DEP_CE550,EX_CE_550,DEP_P730,EX_P730,DEP_CE730,EX_CE730,MGT,CRIADOR,ULTIMO_PROPIETARIO
603/14    ,01-52159,M,14/07/2014,973/4     ,01-28645,538/4     ,01-24268,"0,01","-0,535020314547838","0,601186219458099","-0,0530786369593709","0,955458163456048","0,0637752293577981","0,470566813145558","-0,016467234600262","0,380088167267146","0,0154203800786371","-3,13773394495413","0,376280881240731","0,0138682830930537","0,507487792610938","-2,16806749672346","0,476748763090464","0,421532765399738","0,645738036621894","-0,310889252948886",0,"-0,0019272608125819",0,"-0,0526728910280933",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
601/14    ,01-52158,M,09/07/2014,269/6     ,01-28828,790/09    ,01-37194,"0,02","0,0189796854521625","0,5803340113821","0,0689213630406291","0,954472168184527","-0,818224770642202","0,432519234239644","1,17453276539974","0,348070434919321","0,765420380078637","0,88976605504587","0,305730244076142","-0,0236317169069463","0,437697323921932","-0,155567496723461","0,434088871086393","0,215032765399738","0,6077853116641","-0,0328892529488859",0,"-0,0474272608125819",0,"0,022686955972469",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
592/14    ,01-52157,H,05/06/2014,973/4     ,01-28645,708/07    ,01-33422,"0,01","-0,470020314547837","0,59436036939273","0,171921363040629","0,956432613101324","-0,674724770642202","0,463731705433182","0,720032765399738","0,406112610144524","0,382670380078637","-1,33923394495413","0,325806006039527","-0,0261317169069463","0,474249175752319","0,337932503276539","0,45176323282581","-0,220967234600262","0,400559310457303","-0,116389252948886",0,"0,0070727391874181",0,"-0,0380956157237525",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
590/14    ,01-52156,H,01/06/2014,269/6     ,01-28828,804/09    ,01-37639,"0,01","0,0509796854521625","0,573124334320812","-0,0245786369593709","0,955458163456048","0,681775229357798","0,417128903629505","2,43453276539974","0,396590225942126","2,77542038007864","0,54776605504587","0,280297107109525","0,102868283093054","0,417910424381849","-0,128067496723461","0,402491578146942","0,365532765399738","0,339226512621982","-0,0503892529488859",0,"-0,0324272608125819",0,"0,0834616516941622",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
588/14    ,01-51179,H,19/05/2014,973/4     ,01-28645,858/10    ,01-41410,"0,01","-0,201520314547837","0,56577701167775","-0,204078636959371","0,955458163456048","-1,2297247706422","0,430000859328595","0,397032765399738","0,399794394826936","-0,217829619921363","-2,14223394495413","0,373527200407741","-0,0686317169069463","0,456435464587638","-2,16856749672346","0,441560162699896","-0,201967234600262","0,400559310457303","-0,090889252948886","0,0511264869471092","-0,0169272608125819",0,"-0,0970951192868206",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
593/14    ,01-49466,M,16/05/2014,269/6     ,01-28828,784/08    ,01-37189,"0,01","0,114479685452163","0,77566618534527","0,164421363040629","0,9592870380389","1,2652752293578","0,621196148086829","2,09303276539974","0,418407468194459","2,72567038007864","1,32426605504587","0,467128810283444","0,0973682830930537","0,592644978191361","2,39343250327654","0,503906371188154","0,760032765399738","0,645738036621894","-0,00938925294888594",0,"-0,0264272608125819",0,"0,154227587180777",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
589/14    ,01-51180,M,09/05/2014,269/6     ,01-28828,684/07    ,01-32656,"0,02","0,479479685452162","0,587411111123634","-0,0885786369593709","0,954472168184527","-1,8922247706422","0,442416661684282","0,193532765399738","0,355472921976978","-0,752579619921363","-0,93073394495413","0,370749723051626","0,0623682830930537","0,579700467119828","-2,02406749672346","0,444505180740997","0,0650327653997377","0,615684305613765","-0,183389252948886",0,"-0,0424272608125819",0,"-0,0641622114574606",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
586/14    ,01-49465,H,09/05/2014,973/4     ,01-28645,634/06    ,01-29863,"0,04","0,0949796854521625","0,587411111123634","0,100921363040629","0,955458163456048","-1,2532247706422","0,454413702237021","0,264032765399738","0,383455488708231","-0,362579619921363","-2,42573394495413","0,417475405605784","0,0228682830930537","0,491239034965346","0,41643250327654","0,471342361688572","-0,123467234600262","0,452357011299308","-0,267389252948886",0,"-0,0059272608125819",0,"-0,0644817931014",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
208/14    ,01-51556,M,06/05/2014,527/1     ,864762,753/2     ,A-054054,"0,05","-0,394520314547837","0,807092908982956","0,133421363040629","0,963816682874555","0,105775229357798","0,691618733823001","-2,17746723460026","0,508657871594147","-2,12457961992136","1,79976605504587","0,577684168050218","0,278868283093054","0,640449403619436","3,04643250327654","0,598426584042919","0,400532765399738","0,673568133042788","0,152110747051114",0,"0,0505727391874181",0,"0,0903629265471099",GANADERIA COLONO REAL S.A.              ,MINISTERIO DE AGRICULTURA Y GANADERIA   
187/14,01-51555,H,01/05/2014,527-1,864762,038-3,01-40044,"0,05","-0,201020314547837","0,651801012261789","-0,0510786369593709","0,962933375054347","2,1097752293578","0,56221532750536","-1,94446723460026","0,559281245621907","-0,889579619921363","-0,15723394495413","0,556665062729369","0,151868283093054","0,629048292570582","-0,259567496723461","0,554073178953547","0,437032765399738","0,583063192601938","-0,0323892529488859",0,"0,0175727391874181",0,"0,0469669328936674",INTA-EJN,MINISTERIO DE AGRICULTURA Y GANADERIA   
584/14    ,01-49460,H,26/04/2014,973/4     ,01-28645,638/06    ,01-29871,"0,01","-0,326520314547837","0,607892818477465","0,299421363040629","0,957395552374222","1,4937752293578","0,472817096112109","3,86203276539974","0,447367139296685","4,60892038007864","-1,58473394495413","0,427037599177299","-0,126631716906946","0,52306451918293","1,00643250327654","0,464470227252766","0,0610327653997377","0,414251708037445","-0,118889252948886",0,"0,0075727391874181",0,"0,0557617964988647",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
583/14    ,01-50041,M,23/04/2014,269/6     ,01-28828,740/08    ,01-34567,"0,01","-1,26952031454784","0,56577701167775","-0,0835786369593709","0,954472168184527","-3,6787247706422","0,419741779979787","-0,517967234600262","0,36270303551441","-2,35732961992136","-0,79323394495413","0,373527200407741","-0,0491317169069463","0,579700467119828","-3,89306749672346","0,427995679682455","0,0435327653997377","0,615684305613765","-0,0168892529488859",0,"-0,0284272608125819",0,"-0,133050368437541",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
585/14    ,01-50042,M,23/04/2014,269/6     ,01-28828,740/08    ,01-34567,"0,01","-1,26952031454784","0,56577701167775","-0,0835786369593709","0,954472168184527","-2,5347247706422","0,419741779979787","-0,660967234600262","0,36270303551441","-1,92832961992136","-1,04473394495413","0,373527200407741","0,136368283093054","0,579700467119828","-4,74406749672346","0,429528930262853","0,367032765399738","0,615684305613765","-0,0168892529488859",0,"-0,0284272608125819",0,"-0,0907379398765943",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
580/14    ,01-51189,H,23/04/2014,973/4     ,01-28645,964/3     ,01-21386,"0,01","-0,208020314547837","0,518467250803212","0,103921363040629","0,957395552374222","-1,4977247706422","0,427464258071603","-0,178967234600262","0,430279280511813","-0,927829619921363","-1,13073394495413","0,341535979651962","-0,0136317169069463","0,474249175752319","0,837932503276539","0,402491578146942","-0,357967234600262","0,400559310457303","-0,137889252948886",0,"-0,0089272608125819",0,"-0,0648664825358503",INTA-LOS DIAMANTES  ,INTA-LOS DIAMANTES  
582/14    ,01-51190,H,23/04/2014,973/4     ,01-28645,864/10    ,01-41416,"0,01","-0,731020314547838","0,5803340113821","0,0314213630406291","0,955458163456048","-0,926224770642202","0,442416661684282","1,12103276539974","0,396590225942126","0,657920380078637","-1,94973394495413","0,376280881240731","0,0183682830930537","0,456435464587638","-1,78456749672346","0,431055498743593","-0,148967234600262","0,386285409911438","-0,107889252948886",0,"-0,0189272608125819",0,"-0,0631012345941839",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
579/14    ,01-51195,M,23/04/2014,973/4     ,01-28645,682/07    ,01-32652,"0,01","0,299479685452162","0,587411111123634","0,0354213630406291","0,955458163456048","0,145275229357798","0,463731705433182","0,201032765399738","0,351793899282043","0,273670380078637","-3,03873394495413","0,410125742913073","-0,0901317169069463","0,592644978191361","0,000432503276539542","0,464470227252766","-0,525967234600262","0,638444939128276","-0,270389252948886",0,"0,0090727391874181",0,"-0,0893119427948201",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
581/14    ,01-51196,M,23/04/2014,269/6     ,01-28828,862/10    ,01-41415,"0,08","-0,845520314547838","0,550647287501864","0,121921363040629","0,952465396918063","-0,175724770642202","0,378258197366297","1,19353276539974","0,290282415636933","1,10567038007864","0,45876605504587","0,287814700088966","0,00736828309305373","0,53802758684897","0,0889325032765396","0,362045639766628","-0,274967234600262","0,583063192601938","0,112110747051114",0,"-0,0444272608125819",0,"0,00523396153585705",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
576/14    ,01-51188,H,08/04/2014,269/6     ,01-28828,754/08    ,01-35127,"0,02","-0,199520314547837","0,5803340113821","0,104921363040629","0,955458163456048","-1,1172247706422","0,435019699347582","0,829032765399738","0,402968286266913","0,270420380078637","0,71976605504587","0,305730244076142","-0,00513171690694627","0,437697323921932","-3,65606749672346","0,426455674929265","0,149532765399738","0,371362959597742","-0,0208892529488859",0,"-0,0429272608125819",0,"-0,0304257525293309",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
573/14    ,01-51193,M,08/04/2014,269/6     ,01-28828,808/09    ,01-37641,"0,01","0,184479685452163","0,5803340113821","0,0604213630406291","0,954472168184527","1,7152752293578","0,435019699347582","1,49753276539974","0,348070434919321","2,35517038007864","-0,42923394495413","0,309176774318153","-0,0336317169069463","0,437697323921932","-4,28006749672346","0,431055498743593","0,228032765399738","0,371362959597742","0,00461074705111407",0,"-0,0349272608125819",0,"0,00692588869745791",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
577/14    ,01-51194,M,08/04/2014,269/6     ,01-28828,756/08    ,01-35128,"0,02","-0,196520314547837","0,5803340113821","-0,0875786369593709","0,954472168184527","-1,2362247706422","0,437502561733035","-0,397967234600262","0,359108868903687","-1,01607961992136","0,22826605504587","0,312581338620795","-0,0371317169069463","0,456435464587638","-3,15656749672346","0,437096347318026","-0,0714672346002623","0,615684305613765","-0,170889252948886",0,"-0,0429272608125819",0,"-0,0710498509463958",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
578/14    ,01-49459,H,08/04/2014,973/4     ,01-28645,620/06    ,01-29198,"0,01","-0,204520314547837","0,587411111123634","0,0669213630406291","0,957395552374222","-1,9527247706422","0,461424556519507","-0,0274672346002619","0,427349038397275","-1,00382961992136","-0,98673394495413","0,412593183318187","-0,0171317169069463","0,474249175752319","0,966932503276539","0,45319738963729","-0,218967234600262","0,427418491836957","-0,165889252948886",0,"-0,0174272608125819",0,"-0,0598469096171239",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
571/14    ,01-49463,M,08/04/2014,973/4     ,01-28645,586/05    ,01-28290,"0,01","-0,281520314547837","0,5803340113821","0,183421363040629","0,955458163456048","1,0707752293578","0,449662966092291","1,80053276539974","0,373246853151507","2,33592038007864","-2,95823394495413","0,397512104238189","-0,0851317169069463","0,592644978191361","-0,0550674967234606","0,456048690088025","0,215532765399738","0,638444939128276","-0,118889252948886",0,"0,0075727391874181",0,"-0,00175439031413126",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
575/14    ,01-49464,M,08/04/2014,973/4     ,01-28645,580/05    ,01-26940,0,"0,0324796854521625","0,5803340113821","0,00442136304062907","0,956432613101324","1,4597752293578","0,456765782910255","1,48053276539974","0,402968286266913","2,21042038007864","-0,69873394495413","0,427037599177299","-0,193631716906946","0,617294606795611","2,34343250327654","0,482076964425117","-0,301467234600262","0,659912929580006","-0,0618892529488859",0,"0,0520727391874181",0,"0,02615276227112",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
569/14    ,01-50040,M,08/04/2014,973/4     ,01-28645,860/10    ,01-41411,"0,02","-0,157020314547837","0,573124334320812","0,137921363040629","0,954472168184527","-1,0667247706422","0,435019699347582","1,18453276539974","0,344301087040739","0,651170380078637","-1,79673394495413","0,376280881240731","0,155868283093054","0,579700467119828","1,21743250327654","0,434088871086393","0,100032765399738","0,623423384561335","-0,0848892529488859",0,"-0,0029272608125819",0,"-0,000173485971670347",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
574/14    ,01-49458,H,04/04/2014,269/6     ,01-28828,796/09    ,01-37620,"0,01","-0,397020314547837","0,550647287501864","0,0394213630406291","0,954472168184527","-2,0442247706422","0,398257325433276","-0,300467234600262","0,355472921976978","-1,32257961992136","-0,85923394495413","0,347603758633121","-0,0226317169069463","0,437697323921932","-0,354067496723461","0,395805382706721","0,216532765399738","0,371362959597742","-0,222389252948886",0,"-0,0324272608125819",0,"-0,0530970453120085",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
561/14    ,01-49461,M,04/04/2014,973/4     ,01-28645,932/3     ,01-21380,"0,01","-0,256020314547837","0,607892818477465","-0,126078636959371","0,957395552374222","-1,2422247706422","0,481683036899283","0,382532765399738","0,424394006531707","-0,238579619921363","-4,18023394495413","0,438633735104162","-0,107131716906946","0,605167803320235","-1,11206749672346","0,44303571641049","-0,467967234600262","0,464203699497177","-0,243889252948886",0,"-0,0394272608125819",0,"-0,143265811876447",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
567/14    ,01-49462,M,04/04/2014,973/4     ,01-28645,768/08    ,01-35137,"0,01","-0,545020314547837","0,607892818477465","0,0569213630406291","0,956432613101324","0,0542752293577982","0,483866653247472","0,086032765399738","0,399794394826936","0,113170380078637","-3,11873394495413","0,443167653878805","-0,165631716906946","0,605167803320235","-1,15806749672346","0,432575455868519","-0,210467234600262","0,47567705086163","-0,341389252948886",0,"-0,0159272608125819",0,"-0,0966671354741879",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
572/14    ,01-51187,H,04/04/2014,973/4     ,01-28645,660/06    ,01-30652,"0,01","-0,571520314547837","0,59436036939273","0,0709213630406291","0,955458163456048","0,358275229357798","0,468302623056223","0,281032765399738","0,376685609961645","0,460170380078637","-2,00073394495413","0,365121201881638","-0,0856317169069463","0,491239034965346","-1,09756749672346","0,404142567975954","-0,279967234600262","0,427418491836957","-0,178889252948886",0,"0,0015727391874181",0,"-0,0626306653133445",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
563/14    ,01-51191,M,04/04/2014,973/4     ,01-28645,980/3     ,01-21725,"0,01","-0,113520314547837","0,601186219458099","-0,0235786369593709","0,956432613101324","-0,191224770642202","0,470566813145558","0,925032765399738","0,393355039716367","0,829420380078637","-0,57623394495413","0,40513660002836","0,379368283093054","0,592644978191361","-0,650067496723461","0,410667266675168","-0,251467234600262","0,427418491836957","-0,122889252948886",0,"-0,0094272608125819",0,"0,0106029496121653",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
565/14    ,01-51192,M,04/04/2014,269/6     ,01-28828,832/09    ,01-39915,"0,02","-0,443520314547838","0,558286609031449","-0,0185786369593709","0,953474591468505","-2,0882247706422","0,403757169837681","0,059032765399738","0,336618556561276","-0,985079619921363","0,44026605504587","0,34458502475545","0,167868283093054","0,55242686266735","-1,10356749672346","0,292799475687148","-0,0524672346002623","0,339226512621982","-0,0748892529488859",0,"-0,0404272608125819",0,"-0,032256789007127",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES  
570/14    ,01-49470,H,28/03/2014,973/4     ,01-28645,636/06    ,01-29870,"0,01","-0,0480203145478375","0,573124334320812","0,0854213630406291","0,955458163456048","-0,440724770642202","0,452046177943348","1,33653276539974","0,373246853151507","1,11617038007864","-2,21273394495413","0,397512104238189","-0,0456317169069463","0,474249175752319","-0,31306749672346","0,4474260810026","-0,211467234600262","0,414251708037445","-0,137389252948886",0,"-0,0114272608125819",0,"-0,0495107237981928",INTA-LOS DIAMANTES,INTA-LOS DIAMANTES
